date,product_id,warehouse_id,supplier_id,units_ordered,reason,metadata
2024-02-10,KEY-023,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 143}"
2024-02-11,MIC-033,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 182}"
2024-02-12,KEY-025,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 188}"
2024-02-13,MIC-033,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 183}"
2024-02-13,USB-040,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 304, 'inventory': 300}"
2024-02-13,USB-041,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 369, 'inventory': 350}"
2024-02-14,KEY-021,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 113}"
2024-02-14,KEY-022,WH-WEST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 141, 'inventory': 134}"
2024-02-14,KEY-025,WH-WEST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 202}"
2024-02-14,MIC-029,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 261}"
2024-02-14,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-02-14,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-02-14,DOC-050,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 66}"
2024-02-15,TAB-012,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 54}"
2024-02-15,KEY-028,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 147}"
2024-02-16,TAB-010,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 67}"
2024-02-16,TAB-012,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 52}"
2024-02-16,KEY-026,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 160}"
2024-02-16,KEY-027,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 152}"
2024-02-16,MIC-034,WH-WEST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 248, 'inventory': 245}"
2024-02-16,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-02-17,USB-037,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 302, 'inventory': 300}"
2024-02-18,KEY-028,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 149}"
2024-02-19,LAP-003,WH-EAST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-02-19,LAP-005,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-02-19,MON-017,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 100}"
2024-02-20,KEY-023,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 139}"
2024-02-20,MIC-031,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 256}"
2024-02-20,MIC-034,WH-EAST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 248, 'inventory': 248}"
2024-02-20,MIC-036,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 147}"
2024-02-21,LAP-001,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-02-21,TAB-009,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 47}"
2024-02-21,MON-015,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 65}"
2024-02-21,KEY-024,WH-WEST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 204}"
2024-02-23,KEY-024,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 205}"
2024-02-23,MIC-029,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 262}"
2024-02-23,MIC-036,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 156}"
2024-02-23,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-02-25,MON-019,WH-EAST,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 60}"
2024-02-25,MIC-035,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 223}"
2024-02-25,DOC-047,WH-EAST,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 64}"
2024-02-26,TAB-009,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 46}"
2024-02-26,MIC-032,WH-WEST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 168, 'inventory': 168}"
2024-02-26,LAP-043,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-02-27,LAP-002,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-02-27,MIC-035,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 213}"
2024-02-28,MON-018,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 70}"
2024-02-28,MIC-031,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 257}"
2024-02-28,USB-039,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 246, 'inventory': 230}"
2024-02-29,KEY-026,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 159}"
2024-02-29,MIC-030,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 139}"
2024-02-29,MIC-032,WH-EAST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 168, 'inventory': 168}"
2024-03-01,TAB-010,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 67}"
2024-03-01,MON-016,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 88}"
2024-03-01,USB-042,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 227, 'inventory': 222}"
2024-03-02,LAP-004,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 13}"
2024-03-04,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-03-06,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-03-06,LAP-045,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-03-07,TAB-014,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 78}"
2024-03-07,KEY-022,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 141, 'inventory': 133}"
2024-03-08,LAP-001,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-03-08,MIC-030,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 129}"
2024-03-12,LAP-002,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-03-14,KEY-021,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 109}"
2024-03-18,MON-020,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 78}"
2024-03-18,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-03-20,LAP-003,WH-CENTRAL,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-03-21,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-03-22,TAB-011,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 86}"
2024-03-26,MIC-031,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 256}"
2024-03-29,TAB-010,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 68}"
2024-03-31,MON-017,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 100}"
2024-04-02,LAP-004,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 12}"
2024-04-02,MIC-029,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 248}"
2024-04-03,TAB-013,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 73}"
2024-04-03,TAB-014,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 76}"
2024-04-03,MON-017,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 101}"
2024-04-03,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-04-04,TAB-011,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 87}"
2024-04-05,TAB-013,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 80}"
2024-04-05,KEY-026,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 157}"
2024-04-08,LAP-007,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-04-09,KEY-021,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 108}"
2024-04-10,MON-020,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 77}"
2024-04-10,KEY-027,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 159}"
2024-04-10,KEY-028,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 142}"
2024-04-12,KEY-023,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 141}"
2024-04-12,MIC-033,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 179}"
2024-04-13,TAB-012,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 54}"
2024-04-13,DOC-050,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 69}"
2024-04-14,MON-016,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 93}"
2024-04-15,LAP-008,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-04-16,LAP-005,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-04-16,KEY-025,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 189}"
2024-04-16,MIC-035,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 219}"
2024-04-16,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 5}"
2024-04-17,LAP-007,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-04-17,MON-019,WH-CENTRAL,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 59}"
2024-04-17,KEY-024,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 204}"
2024-04-17,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-04-18,TAB-014,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 79}"
2024-04-18,MON-019,WH-WEST,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 60}"
2024-04-18,MIC-030,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 136}"
2024-04-18,LAP-044,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-04-18,DOC-049,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 69}"
2024-04-19,LAP-006,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-04-19,MON-015,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 63}"
2024-04-19,MON-016,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 93}"
2024-04-19,LAP-043,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-04-21,MIC-032,WH-CENTRAL,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 168, 'inventory': 166}"
2024-04-22,MIC-036,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 159}"
2024-04-22,LAP-046,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 5}"
2024-04-23,MIC-034,WH-CENTRAL,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 248, 'inventory': 247}"
2024-04-24,KEY-022,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 141, 'inventory': 138}"
2024-04-24,DOC-047,WH-CENTRAL,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 65}"
2024-04-24,DOC-048,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 61}"
2024-04-26,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-04-26,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-04-26,DOC-047,WH-WEST,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 63}"
2024-04-27,MON-018,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 72}"
2024-04-29,MON-018,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 69}"
2024-04-29,MON-020,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 81}"
2024-04-29,DOC-048,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 60}"
2024-04-29,DOC-050,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 65}"
2024-05-01,TAB-010,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 66}"
2024-05-01,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-05-02,TAB-012,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 48}"
2024-05-02,MON-015,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 63}"
2024-05-03,LAP-003,WH-WEST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-05-04,DOC-048,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 62}"
2024-05-05,LAP-006,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-05-05,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-05-08,LAP-004,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 13}"
2024-05-09,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-05-09,DOC-049,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 70}"
2024-05-10,TAB-009,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 43}"
2024-05-11,TAB-011,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 87}"
2024-05-13,LAP-005,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-05-13,LAP-045,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-05-18,DOC-049,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 68}"
2024-05-21,LAP-005,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-05-21,TAB-009,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 40}"
2024-05-22,LAP-003,WH-EAST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-05-22,LAP-008,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-05-23,LAP-007,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-05-24,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 5}"
2024-05-25,MON-015,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 63}"
2024-05-25,MON-017,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 100}"
2024-05-27,MON-019,WH-EAST,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 54}"
2024-05-27,DOC-047,WH-EAST,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 64}"
2024-05-28,LAP-008,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-05-28,DOC-050,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 66}"
2024-05-29,LAP-001,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-05-30,LAP-006,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-05-30,TAB-009,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 41}"
2024-05-31,LAP-001,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-05-31,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-06-01,LAP-002,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-06-02,TAB-013,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 81}"
2024-06-03,LAP-002,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-06-03,TAB-011,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 84}"
2024-06-04,TAB-012,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 53}"
2024-06-04,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-06-04,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-06-06,MON-018,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 70}"
2024-06-10,TAB-013,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 81}"
2024-06-10,USB-038,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 373, 'inventory': 370}"
2024-06-10,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-06-11,LAP-007,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-06-11,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-06-12,TAB-011,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 86}"
2024-06-13,TAB-010,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 67}"
2024-06-14,LAP-002,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-06-14,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-06-14,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-06-17,LAP-001,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-06-17,TAB-013,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 80}"
2024-06-17,MON-016,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 91}"
2024-06-17,MON-020,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 80}"
2024-06-18,LAP-004,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 12}"
2024-06-18,KEY-023,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 138}"
2024-06-18,KEY-028,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 127}"
2024-06-18,MIC-029,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 264}"
2024-06-18,USB-040,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 304, 'inventory': 297}"
2024-06-19,TAB-010,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 67}"
2024-06-19,TAB-014,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 78}"
2024-06-19,USB-038,WH-WEST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 373, 'inventory': 357}"
2024-06-21,KEY-027,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 155}"
2024-06-21,MIC-036,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 159}"
2024-06-21,USB-041,WH-WEST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 369, 'inventory': 361}"
2024-06-24,TAB-012,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 52}"
2024-06-24,KEY-021,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 105}"
2024-06-24,KEY-025,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 195}"
2024-06-24,MIC-031,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 243}"
2024-06-24,MIC-034,WH-EAST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 248, 'inventory': 226}"
2024-06-25,TAB-014,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 79}"
2024-06-25,KEY-024,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 210}"
2024-06-25,KEY-026,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 158}"
2024-06-25,MIC-033,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 173}"
2024-06-25,USB-037,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 302, 'inventory': 272}"
2024-06-26,LAP-003,WH-CENTRAL,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-06-26,TAB-014,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 81}"
2024-06-26,LAP-044,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 5}"
2024-06-27,MIC-030,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 139}"
2024-06-27,MIC-035,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 219}"
2024-06-27,USB-041,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 369, 'inventory': 368}"
2024-06-29,LAP-004,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 13}"
2024-06-29,USB-042,WH-WEST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 227, 'inventory': 225}"
2024-07-02,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-07-04,LAP-008,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-07-07,LAP-006,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-07-08,KEY-022,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 141, 'inventory': 139}"
2024-07-08,USB-039,WH-WEST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 246, 'inventory': 240}"
2024-07-09,MIC-032,WH-EAST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 168, 'inventory': 160}"
2024-07-09,USB-040,WH-WEST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 304, 'inventory': 301}"
2024-07-10,USB-042,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 227, 'inventory': 220}"
2024-07-10,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-07-11,USB-037,WH-WEST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 302, 'inventory': 302}"
2024-07-11,LAP-043,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-07-12,TAB-012,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 51}"
2024-07-15,TAB-010,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 68}"
2024-07-15,USB-039,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 246, 'inventory': 245}"
2024-07-18,LAP-007,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-07-18,LAP-046,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
